raw_row_id,office_id,office_name,office_street_address,office_city,office_state,office_zip_code,office_phone_number,empl_id,employee_first_name,employee_last_name,employee_job_title,employment_type,hire_date,employee_email,employee_phone_number,license_id,license_eff_date,license_exp_date,license_state,client_id,client_first_name,client_last_name,client_corp_name,client_tax_id,client_phone_number,client_email,client_type,client_req_id,req_state,req_city,req_zip_code,req_property_type_id,req_property_type_name,req_bedrooms,req_bathrooms,amenity_id,amenity_name,unit_id,property_zip_code,unit_number,building_number,property_street,property_city,property_state,property_county,property_type_id,property_type_name,listing_id,listing_price,listing_status,appointment_id,appointment_date,appointment_time,appointment_notes,appointment_status,transaction_id,transaction_amount,transaction_commission,transaction_date,transaction_type,client_role,open_house_id,open_house_date,open_house_time,neighborhood_zip_code,neighborhood_name,school_id,school_name,school_street,school_city,school_state,school_county,school_zip_code,station_id,transit_type
44,6,Brooklyn Heights Office,200 Montague St,Brooklyn,NY,11201,7185551616,36,Ira,Pitts,Transaction Coordinator,FT,1/19/19,irapitts@dreamhomesnyc.com,7185550036,,,,,196,Miles,Ng,,,5552960196,miles.ng196@email.com,Individual,1043,NY,Brooklyn,11201,4,Townhouse,1,1,3,Parking,108,11201,,920,Joralemon St,Brooklyn,NY,Kings,4,Townhouse,108,1371150,Active,,,,,,,,,,,,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,bus
45,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,17,Charley,Houston,Agent,PT,6/8/21,charleyhouston@dreamhomesnyc.com,9735550017,1017,6/8/21,6/8/23,NJ,183,Lina,Morris,,,5552830183,lina.morris183@email.com,Individual,1044,NJ,Montclair,7042,1,Condo,4,2,5,Doorman,52,7042,11B,655,Valley Rd,Montclair,NJ,Essex,1,Condo,52,697736,Active,45,4/6/26,17:15,commuting buyer,completed,45,709079.16,20252.92,3/1/26,sale,buyer,45,4/15/26,12:00,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,train
46,3,MONTCLAIR OFFICE,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,17,Charley,Houston,Agent,PT,6/8/21,charleyhouston@dreamhomesnyc.com,9735550017,1017,6/8/21,6/8/23,NJ,42,Nina,Ward,,,5551420042,nina.ward42@email.com,Individual,1045,CT,Montclair,10001,1,Condo,3,1,6,Laundry,52,7042,11B,655,Valley Rd,Montclair,NJ,Essex,1,Condo,52,697736,Active,46,4/7/26,10:30,commuting buyer,completed,,,,,,,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,train
47,6,Brooklyn Heights Office,200 Montague St,Brooklyn,NY,11201,7185551616,34,Bruce,Richardson,Agent,FT,11/15/24,brucerichardson@dreamhomesnyc.com,7185550034,1034,11/15/24,11/15/26,NY,176,,,Acme Holdings,97-1000176,5552760176,deals176@acmeholdings,Corporation,1046,NY,Brooklyn,11201,4,Townhouse,3,2,6,Laundry,98,11201,,926,Court St,Brooklyn,NY,Kings,4,Townhouse,98,979353,Pending,47,4/8/26,15:00,family interested in schools,completed,47,936230.45,25858.63,3/3/26,sale,buyer,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,subway
48,1,Hoboken Office,123 River Street,Hoboken,NJ,7030,2015551111,3,Hana,Mora,Agent,FT,4/7/21,hanamora@dreamhomesnyc.com,2015550003,1003,4/7/21,4/7/23,NJ,143,,,Atlas Property Group,64-1000143,5552430143,deals143@atlaspropertygroup.com,Corporation,1047,NJ,Hoboken,7030,4,Townhouse,4,1,,,11,7030,,931,Washington St,Hoboken,NJ,Hudson,4,Townhouse,11,885612,Pending,,,,repeat row,,,,,,,,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,subway
49,2,Jersey City Office,90 Hudson Street,Jersey City,NJ,7302,2015551212,9,Kamari,Leblanc,Agent,FT,10/19/20,kamarileblanc@dreamhomesnyc.com,2015550009,1009,10/19/20,10/19/22,NJ,135,Leah,Morris,,,5552350135,leah.morris135@email.com,Individual,1048,NJ,Jersey City,7302,5,Co-op,2,3,2,Pool,19,7302,9B,316,Marin Blvd,Jersey City,NJ,Hudson,5,Co-op,19,1478480,Pending,49,4/10/26,12:00,late showing,Canceled,49,1489921.97,39451.26,3/5/26,sale,buyer,49,4/19/26,13:00,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,train
50,10,New Haven Office,275 Chapel St,new haven,CT,6510,2035552020,58,Chloe,Zimmerman,Agent,FT,11/9/20,chloezimmerman@dreamhomesnyc.com,2035550058,1058,11/9/20,11/9/22,CT,160,Ivy,Bailey,,,5552600160,ivy.bailey160@email.com,Individual,1049,CT,NEW HAVEN,10601,1,Condo,2,2,,,165,6510,,804,Chapel St,New Haven,CT,New Haven,1,Condo,165,412241,Active,50,4/11/26,15:00,virtual tour,scheduled,50,428659.8,15255.22,3/6/26,rental,owner,,,,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,bus
51,9,Greenwich Office,40 Field Point Rd,greenwich,CT,6830,2035551919,53,Dayton,Prince,Agent,PT,6/26/22,daytonprince@dreamhomesnyc.com,2035550053,1053,6/26/22,6/26/24,CT,172,Leo,Ng,,,5552720172,leo.ng172@email.com,Individual,1050,CT,GREENWICH,7302,3,Apartment,4,2,2,Pool,161,6830,25B,720,Greenwich Ave,Greenwich,CT,Fairfield,3,Apartment,161,4966,Active,51,4/12/26,17:15,late showing,Scheduled,51,4744.65,325.87,3/7/26,rental,owner,,,,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,train
52,6,Brooklyn Heights Office,200 Montague St,Brooklyn,NY,11201,7185551616,33,Charlie,Colon,Agent,FT,10/13/23,charliecolon@dreamhomesnyc.com,7185550033,1033,10/13/23,10/13/25,NY,104,Tara,Chen,,,5552040104,tara.chen104@email.com,Individual,1051,NY,Brooklyn,6830,4,Townhouse,4,3,,,100,11201,22A,382,Joralemon St,Brooklyn,NY,Kings,4,Townhouse,100,560998,Closed,52,4/13/26,15:00,follow-up,Canceled,,,,,,,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,subway
53,7,White Plains Office,10 Main St,White Plains,NY,10601,9145551717,39,Zariyah,Gould,Agent,FT,4/25/22,zariyahgould@dreamhomesnyc.com,9145550039,1039,4/25/22,4/25/24,NY,170,,,Metro Holdings,91-1000170,5552700170,deals170@metroholdings,Corporation,1052,NY,White Plains,10601,5,Co-op,2,1,,,113,10601,4A,706,Main St,White Plains,NY,Westchester,5,Co-op,113,708727,Active,53,4/14/26,12:00,First showing,completed,,,,,,,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,ferry
54,9,Greenwich Office,40 Field Point Rd,Greenwich,CT,6830,2035551919,51,Jakob,Calhoun,Agent,FT,4/22/20,jakobcalhoun@dreamhomesnyc.com,2035550051,1051,4/22/20,4/22/22,CT,138,Caleb,Ward,,,5552380138,caleb.ward138@email.com,Individual,1053,CT,Greenwich,6830,3,Apartment,1,2,2,Pool,147,6830,,374,Putnam Ave,Greenwich,CT,Fairfield,2,House,147,1546849,Pending,54,4/15/26,12:00,family interested in schools,Scheduled,54,1565363.86,45226.31,3/10/26,sale,seller,,,,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,bus
55,10,New Haven Office,275 Chapel St,New Haven,CT,6510,(203) 555-2020,57,Shepherd,Clark,Agent,FT,10/7/19,shepherdclark@dreamhomesnyc.com,203-555-0057,1057,10/7/19,10/7/21,CT,26,Ethan,Lee,,,5551260026,ethan.lee26@email.com,Individual,1054,CT,New Haven,11201,2,House,4,1,3,Parking,172,6510,,499,Chapel St,New Haven,CT,New Haven,2,House,172,489613,Pending,55,4/16/26,12:00,investor inquiry,completed,55,492886.65,34217.91,3/11/26,rental,renter,,,,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,train
56,4,Princeton Office,55 Nassau St,Princeton,NJ,8542,6095551414,20,Harlem,Good,Senior Agent,FT,9/14/24,harlemgood@dreamhomesnyc.com,6095550020,1020,9/14/24,9/14/26,NJ,165,,,North Elm Partners,86-1000165,5552650165,deals165@northelmpartners.com,Corporation,1055,NJ,Montclair,11201,4,Townhouse,2,2,6,Laundry,57,8542,,46,Mercer St,Princeton,NJ,Mercer,5,Co-op,57,1710104,Pending,56,4/17/26,12:00,price sensitive,completed,56,1720397.14,46794.19,3/12/26,sale,buyer,,,,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,bus
57,9,GREENWICH OFFICE,40 Field Point Rd,Greenwich,CT,6830,2035551919,51,Jakob,Calhoun,Agent,FT,4/22/20,jakobcalhoun@dreamhomesnyc.com,2035550051,1051,4/22/20,4/22/22,CT,197,Ruby,Garcia,,,5552970197,ruby.garcia197@email.com,Individual,1056,CT,Greenwich,6830,5,Co-op,2,1,6,Laundry,149,6830,12A,36,Greenwich Ave,Greenwich,CT,Fairfield,1,Condo,149,3085670,Pending,,,,,,57,3039696.87,70457.61,3/13/26,sale,seller,,,,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,bus
58,8,Stamford Office,300 Atlantic St,Stamford,CT,6901,2035551818,45,Leia,Summers,Agent,FT,10/10/21,leiasummers@dreamhomesnyc.com,2035550045,1045,10/10/21,10/10/23,CT,41,Ryan,Cooper,,,5551410041,ryan.cooper41@email.com,Individual,1057,CT,Montclair,6901,1,Condo,1,2,6,Laundry,132,6901,,78,Atlantic St,Stamford,CT,Fairfield,2,House,132,1420571,Active,58,4/19/26,12:00,commuting buyer,scheduled,,,,,,,,,,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
59,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,9,Kamari,Leblanc,Agent,FT,10/19/20,kamarileblanc@dreamhomesnyc.com,2015550009,1009,10/19/20,10/19/22,NJ,134,Tara,Hall,,,5552340134,tara.hall134@email.com,Individual,1058,NJ,Jersey City,6510,4,Townhouse,1,2,,,27,7302,,462,Grand St,Jersey City,NJ,Hudson,4,Townhouse,27,877934,Pending,59,4/20/26,12:00,commuting buyer,Completed,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,ferry
60,7,White Plains Office,10 Main St,White Plains,NY,10601,(914) 555-1717,41,Gwendolyn,Bridges,Agent,PT,6/2/24,gwendolynbridges@dreamhomesnyc.com,914-555-0041,1041,6/2/24,6/2/26,NY,2,Mark,Lee,,,5551020002,mark.lee2@email.com,Individual,1059,NY,White Plains,10601,3,Apartment,4,2,6,Laundry,125,10601,,986,Hamilton Ave,White Plains,NY,Westchester,3,Apartment,125,8220,Active,,,,,,,,,,,,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,train
61,7,White Plains Office,10 Main St,White Plains,NY,10601,9145551717,41,Gwendolyn,Bridges,Agent,PT,6/2/24,gwendolynbridges@dreamhomesnyc.com,9145550041,1041,6/2/24,6/2/26,NY,123,Lina,Patel,,,5552230123,lina.patel123@email.com,Individual,1060,NY,White Plains,7030,5,Co-op,1,3,,,124,10601,,886,Main St,White Plains,NY,Westchester,5,Co-op,124,1000646,Active,61,4/22/26,10:30,investor inquiry,Completed,,,,,,,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,bus
62,10,New Haven Office,275 Chapel Street,New Haven,CT,6510,2035552020,55,Jason,Meadows,Manager,FT,8/3/24,jasonmeadows@dreamhomesnyc.com,2035550055,,,,,56,Ethan,Chen,,,5551560056,ethan.chen56@email.com,Individual,1061,CT,Stamford,6510,5,Co-op,1,3,3,Parking,170,6510,11B,715,Chapel St,New Haven,CT,New Haven,2,House,170,1005993,Active,62,4/23/26,17:15,late showing,scheduled,,,,,,,62,5/2/26,14:00,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,train
63,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,8,Adler,Krueger,Senior Agent,FT,9/17/19,adlerkrueger@dreamhomesnyc.com,2015550008,1008,9/17/19,9/17/21,NJ,134,Tara,Hall,,,5552340134,tara.hall134@email.com,Individual,1062,CT,Montclair,7042,2,House,3,3,,,28,7302,,35,Grove St,Jersey City,NJ,Hudson,2,House,28,1591014,Active,63,4/24/26,17:15,price sensitive,completed,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,ferry
64,6,Brooklyn Heights Office,200 Montague St,Brooklyn,NY,11201,7185551616,36,Ira,Pitts,Transaction Coordinator,FT,1/19/19,irapitts@dreamhomesnyc.com,7185550036,,,,,136,,,Acme Holdings,57-1000136,5552360136,deals136@acmeholdings,Corporation,1063,NY,Stamford,10601,4,Townhouse,4,3,,,95,11201,,904,Court St,Brooklyn,NY,Kings,4,Townhouse,95,561682,Pending,,,,,,64,558225.58,14836.51,3/20/26,sale,seller,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,ferry
65,8,Stamford Office,300 Atlantic Street,Stamford,CT,6901,2035551818,47,Jaylah,Hodges,Agent,PT,12/14/23,jaylahhodges@dreamhomesnyc.com,2035550047,1047,12/14/23,12/14/25,CT,168,Caleb,Doe,,,5552680168,caleb.doe168@email.com,Individual,1064,CT,White Plains,6901,4,Townhouse,4,3,3,Parking,134,6901,,579,Summer St,Stamford,CT,Fairfield,4,Townhouse,134,812932,Active,65,4/26/26,17:15,commuting buyer,Completed,,,,,,,,,,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
66,6,Brooklyn Heights Office,200 Montague St,Brooklyn,NY,11201,7185551616,33,Charlie,Colon,Agent,FT,10/13/23,charliecolon@dreamhomesnyc.com,7185550033,1033,10/13/23,10/13/25,NY,124,Chris,Ng,,,5552240124,chris.ng124@email.com,Individual,1065,NY,Brooklyn,11201,2,House,4,1,2,Pool,95,11201,,904,Court St,Brooklyn,NY,Kings,4,Townhouse,95,561682,Pending,66,4/27/26,15:00,commuting buyer,canceled,,,,,,,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,ferry
67,6,Brooklyn Heights Office,200 Montague St,brooklyn,NY,11201,7185551616,31,Daphne,Rubio,Manager,FT,8/9/21,daphnerubio@dreamhomesnyc.com,7185550031,,,,,24,Jason,Doe,,,5551240024,jason.doe24@email.com,Individual,1066,NY,WHITE PLAINS,11201,4,Townhouse,2,1,4,Elevator,100,11201,22A,382,Joralemon St,Brooklyn,NY,Kings,4,Townhouse,100,560998,Closed,67,4/28/26,15:00,investor inquiry,completed,67,576347.38,19964.62,3/23/26,rental,renter,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,subway
68,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,17,Charley,Houston,Agent,PT,6/8/21,charleyhouston@dreamhomesnyc.com,9735550017,1017,6/8/21,6/8/23,NJ,154,,,Metro Holdings,75-1000154,5552540154,deals154@metroholdings,Corporation,1067,NJ,New Haven,7042,4,Townhouse,1,1,4,Elevator,50,7042,,720,Park St,Montclair,NJ,Essex,4,Townhouse,50,638479,Closed,68,4/29/26,13:30,commuting buyer,completed,68,601053.27,16695.56,3/24/26,sale,buyer,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,ferry
69,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,27,Alani,Stone,Agent,FT,4/1/24,alanistone@dreamhomesnyc.com,2125550027,1027,4/1/24,4/1/26,NY,58,Dylan,Lopez,,,5551580058,dylan.lopez58@email.com,Individual,1068,NY,New York,6510,4,Townhouse,1,2,,,89,10001,,635,W 26th St,New York,NY,New York,4,Townhouse,89,1970394,Closed,,,,,,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,ferry
70,10,New Haven Office,275 Chapel St,New Haven,CT,6510,(203) 555-2020,57,Shepherd,Clark,Agent,FT,10/7/19,shepherdclark@dreamhomesnyc.com,203-555-0057,1057,10/7/19,10/7/21,CT,97,Sophia,Roe,,,5551970097,sophia.roe97@email.com,Individual,1069,CT,Brooklyn,6901,3,Apartment,3,1,,,178,6510,24A,725,Orange St,New Haven,CT,New Haven,3,Apartment,178,8399,Active,,,,,,,,,,,,,,,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,train
71,6,Brooklyn Heights Office,200 Montague St,BROOKLYN,NY,11201,7185551616,34,Bruce,Richardson,Agent,FT,11/15/24,brucerichardson@dreamhomesnyc.com,7185550034,1034,11/15/24,11/15/26,NY,3,Lina,Patel,,,5551030003,lina.patel3@email.com,Individual,1070,NY,BROOKLYN,11201,1,Condo,2,1,2,Pool,91,11201,15A,979,Montague St,Brooklyn,NY,Kings,1,Condo,91,1229849,Active,,,,,,71,1260891.16,34829.98,3/27/26,sale,buyer,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,ferry
72,4,Princeton Office,55 Nassau St,Princeton,NJ,8542,6095551414,20,Harlem,Good,Senior Agent,FT,9/14/24,harlemgood@dreamhomesnyc.com,6095550020,1020,9/14/24,9/14/26,NJ,52,Leo,Ng,,,5551520052,leo.ng52@email.com,Individual,1071,CT,Princeton,7302,4,Townhouse,3,1,4,Elevator,68,8542,7A,859,Mercer St,Princeton,NJ,Mercer,1,Condo,68,2049864,Closed,72,5/3/26,12:00,virtual tour,completed,,,,,,,,,,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,subway
73,6,Brooklyn Heights Office,200 Montague St,Brooklyn,NY,11201,7185551616,32,Titan,Griffin,Senior Agent,FT,9/11/22,titangriffin@dreamhomesnyc.com,7185550032,1032,9/11/22,9/11/24,NY,148,Dylan,Ng,,,5552480148,dylan.ng148@email.com,Individual,1072,NY,Brooklyn,11201,1,Condo,3,2,1,Gym,102,11201,17B,406,Joralemon St,Brooklyn,NY,Kings,5,Co-op,102,677189,Closed,73,5/4/26,13:30,late showing,Scheduled,73,649402.39,17441.36,3/29/26,sale,seller,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,ferry
74,3,MONTCLAIR OFFICE,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,17,Charley,Houston,Agent,PT,6/8/21,charleyhouston@dreamhomesnyc.com,9735550017,1017,6/8/21,6/8/23,NJ,61,Jane,Reed,,,5551610061,jane.reed61@email.com,Individual,1073,NJ,Brooklyn,7042,3,Apartment,1,2,3,Parking,48,7042,16A,522,Valley Rd,Montclair,NJ,Essex,3,Apartment,48,4807,Active,74,5/5/26,15:00,price sensitive,completed,,,,,,,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,train
75,8,Stamford Office,300 Atlantic Street,Stamford,CT,6901,2035551818,44,August,Walsh,Senior Agent,FT,9/8/20,augustwalsh@dreamhomesnyc.com,2035550044,1044,9/8/20,9/8/22,CT,98,Mia,Lee,,,5551980098,mia.lee98@email.com,Individual,1074,CT,Montclair,6901,3,Apartment,2,2,5,Doorman,143,6901,24B,283,Summer St,Stamford,CT,Fairfield,3,Apartment,143,5706,Active,75,5/6/26,13:30,investor inquiry,Canceled,,,,,,,,,,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
76,10,New Haven Office,275 Chapel St,new haven,CT,6510,2035552020,56,Pearl,Roberson,Senior Agent,FT,9/5/18,pearlroberson@dreamhomesnyc.com,2035550056,1056,9/5/18,9/5/20,CT,56,Ethan,Chen,,,5551560056,ethan.chen56@email.com,Individual,1075,NY,JERSEY CITY,6510,5,Co-op,2,2,1,Gym,177,6510,14A,795,Orange St,New Haven,CT,New Haven,5,Co-op,177,964923,Pending,76,5/7/26,12:00,family interested in schools,completed,,,,,,,,,,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,train
77,6,Brooklyn Heights Office,200 Montague St,Brooklyn,NY,11201,7185551616,34,Bruce,Richardson,Agent,FT,11/15/24,brucerichardson@dreamhomesnyc.com,7185550034,1034,11/15/24,11/15/26,NY,131,Ryan,Scott,,,5552310131,ryan.scott131@email.com,Individual,1076,NY,Jersey City,11201,1,Condo,4,1,,,91,11201,15A,979,Montague St,Brooklyn,NY,Kings,1,Condo,91,1229849,Active,77,5/8/26,15:00,commuting buyer,Scheduled,77,1210617.3,51138.31,4/2/26,rental,renter,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,ferry
78,4,Princeton Office,55 Nassau St,Princeton,NJ,8542,6095551414,21,Nathalia,Pitts,Agent,FT,10/16/18,nathaliapitts@dreamhomesnyc.com,6095550021,1021,10/16/18,10/16/20,NJ,192,Nina,Doe,,,5552920192,nina.doe192@email.com,Individual,1077,NJ,White Plains,8542,2,House,4,1,,,70,8542,,535,Mercer St,Princeton,NJ,Mercer,3,Apartment,70,5890,Active,78,5/9/26,13:30,follow-up,Scheduled,78,6113.05,337.22,4/3/26,rental,owner,,,,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,subway
79,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,(201) 555-1212,9,Kamari,Leblanc,Agent,FT,10/19/20,kamarileblanc@dreamhomesnyc.com,201-555-0009,1009,10/19/20,10/19/22,NJ,40,Ivy,Bailey,,,5551400040,ivy.bailey40@email.com,Individual,1078,NJ,White Plains,7302,4,Townhouse,2,2,1,Gym,27,7302,,462,Grand St,Jersey City,NJ,Hudson,4,Townhouse,27,877934,Pending,79,5/10/26,12:00,late showing,scheduled,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,ferry
80,2,Jersey City Office,90 Hudson Street,Jersey City,NJ,7302,2015551212,12,Emiliano,Durham,Transaction Coordinator,FT,1/25/23,emilianodurham@dreamhomesnyc.com,2015550012,,,,,139,Ava,Bell,,,5552390139,ava.bell139@email.com,Individual,1079,NJ,Jersey City,6510,1,Condo,4,3,,,35,7302,2A,809,Marin Blvd,Jersey City,NJ,Hudson,1,Condo,35,1351517,Pending,80,4/1/26,12:00,late showing,scheduled,80,1307351.54,29416.32,4/5/26,sale,buyer,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,subway
81,10,New Haven Office,275 Chapel St,New Haven,CT,6510,2035552020,58,Chloe,Zimmerman,Agent,FT,11/9/20,chloezimmerman@dreamhomesnyc.com,2035550058,1058,11/9/20,11/9/22,CT,77,,,North Elm Partners,87-1000077,5551770077,deals77@northelmpartners.com,Corporation,1080,CT,New Haven,6510,5,Co-op,1,3,4,Elevator,177,6510,14A,795,Orange St,New Haven,CT,New Haven,5,Co-op,177,964923,Pending,81,4/2/26,17:15,commuting buyer,scheduled,81,913906.44,24849.05,4/6/26,sale,seller,,,,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,train
82,6,Brooklyn Heights Office,200 Montague Street,Brooklyn,NY,11201,7185551616,33,Charlie,Colon,Agent,FT,10/13/23,charliecolon@dreamhomesnyc.com,7185550033,1033,10/13/23,10/13/25,NY,18,Caleb,Ward,,,5551180018,caleb.ward18@email.com,Individual,1081,NY,Brooklyn,6510,3,Apartment,4,3,5,Doorman,106,11201,,967,Joralemon St,Brooklyn,NY,Kings,3,Apartment,106,6717,Pending,82,4/3/26,9:00,investor inquiry,Canceled,82,6675.63,169.9,4/7/26,rental,owner,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,bus
83,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,27,Alani,Stone,Agent,FT,4/1/24,alanistone@dreamhomesnyc.com,2125550027,1027,4/1/24,4/1/26,NY,128,Mia,Chen,,,5552280128,mia.chen128@email.com,Individual,1082,NY,Hoboken,10001,2,House,1,2,2,Pool,88,10001,24A,799,W 28th St,New York,NY,New York,5,Co-op,88,650182,Active,,,,repeat row,,83,633499.61,14313.68,4/8/26,sale,buyer,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,bus
84,1,Hoboken Office,123 River St,hoboken,NJ,7030,2015551111,2,Bronson,McCullough,Senior Agent,FT,3/5/20,bronsonmccullough@dreamhomesnyc.com,2015550002,1002,3/5/20,3/5/22,NJ,189,Owen,Foster,,,5552890189,owen.foster189@email.com,Individual,1083,CT,PRINCETON,7030,2,House,2,2,5,Doorman,9,7030,,392,River St,Hoboken,NJ,Hudson,2,House,9,1278038,Closed,84,4/5/26,12:00,virtual tour,Canceled,84,1303441.26,37770.38,4/9/26,sale,buyer,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,train
85,1,Hoboken Office,123 River St,Hoboken,NJ,7030,(201) 555-1111,3,Hana,Mora,Agent,FT,4/7/21,hanamora@dreamhomesnyc.com,201-555-0003,1003,4/7/21,4/7/23,NJ,71,Ryan,Price,,,5551710071,ryan.price71@email.com,Individual,1084,NJ,Hoboken,7030,5,Co-op,4,2,2,Pool,4,7030,7B,801,Hudson St,Hoboken,NJ,Hudson,2,House,4,1125435,Pending,85,4/6/26,9:00,late showing,Scheduled,85,1123197.34,31179.91,4/10/26,sale,buyer,85,4/20/26,12:00,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,bus
86,7,White Plains Office,10 Main Street,White Plains,NY,10601,9145551717,39,Zariyah,Gould,Agent,FT,4/25/22,zariyahgould@dreamhomesnyc.com,9145550039,1039,4/25/22,4/25/24,NY,6,Noah,Kim,,,5551060006,noah.kim6@email.com,Individual,1085,NY,White Plains,10601,4,Townhouse,4,2,5,Doorman,113,10601,4A,706,Main St,White Plains,NY,Westchester,5,Co-op,113,708727,Active,86,4/7/26,12:00,late showing,scheduled,86,719231.37,21115.59,4/11/26,sale,buyer,86,4/21/26,12:00,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,ferry
87,4,Princeton Office,55 Nassau St,Princeton,NJ,8542,6095551414,20,Harlem,Good,Senior Agent,FT,9/14/24,harlemgood@dreamhomesnyc.com,6095550020,1020,9/14/24,9/14/26,NJ,117,Bella,Foster,,,5552170117,bella.foster117@email.com,Individual,1086,NJ,Princeton,8542,1,Condo,1,3,,,68,8542,7A,859,Mercer St,Princeton,NJ,Mercer,1,Condo,68,2049864,Closed,87,4/8/26,15:00,commuting buyer,Completed,,,,,,,,,,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,subway
